S.No.,Date,Shift,Incharge,watt,Pallet_ID,Module_ID,Binning,JB_Type,Module_Type,Grade
513,2025-12-13,-,-,620 WATT,100296,SW0126010000000941,-,-,SW-DG132THC-620W,A GRADE
514,2025-12-13,-,-,620 WATT,100296,SW0126010000000936,-,-,SW-DG132THC-620W,A GRADE
515,2025-12-13,-,-,620 WATT,100296,SW0126010000000553,-,-,SW-DG132THC-620W,A GRADE
516,2025-12-13,-,-,620 WATT,100296,SW0126010000000560,-,-,SW-DG132THC-620W,A GRADE
517,2025-12-13,-,-,620 WATT,100296,SW0126010000000526,-,-,SW-DG132THC-620W,A GRADE
518,2025-12-13,-,-,620 WATT,100296,SW0126010000000520,-,-,SW-DG132THC-620W,A GRADE
519,2025-12-13,-,-,620 WATT,100296,SW0126010000000522,-,-,SW-DG132THC-620W,A GRADE
520,2025-12-13,-,-,620 WATT,100296,SW0126010000000539,-,-,SW-DG132THC-620W,A GRADE
521,2025-12-13,-,-,620 WATT,100296,SW0126010000000924,-,-,SW-DG132THC-620W,A GRADE
522,2025-12-13,-,-,620 WATT,100296,SW0126010000000912,-,-,SW-DG132THC-620W,A GRADE
523,2025-12-13,-,-,620 WATT,100296,SW0126010000000542,-,-,SW-DG132THC-620W,A GRADE
524,2025-12-13,-,-,620 WATT,100296,SW0126010000000512,-,-,SW-DG132THC-620W,A GRADE
525,2025-12-13,-,-,620 WATT,100296,SW0126010000000505,-,-,SW-DG132THC-620W,A GRADE
526,2025-12-13,-,-,620 WATT,100296,SW0126010000000546,-,-,SW-DG132THC-620W,A GRADE
527,2025-12-13,-,-,620 WATT,100296,SW0126010000000499,-,-,SW-DG132THC-620W,A GRADE
528,2025-12-13,-,-,620 WATT,100296,SW0126010000000493,-,-,SW-DG132THC-620W,A GRADE
529,2025-12-13,-,-,620 WATT,100296,SW0126010000000371,-,-,SW-DG132THC-620W,A GRADE
530,2025-12-13,-,-,620 WATT,100296,SW0126010000000365,-,-,SW-DG132THC-620W,A GRADE
531,2025-12-13,-,-,620 WATT,100296,SW0126010000000351,-,-,SW-DG132THC-620W,A GRADE
532,2025-12-13,-,-,620 WATT,100296,SW0126010000000971,-,-,SW-DG132THC-620W,A GRADE
533,2025-12-13,-,-,620 WATT,100296,SW0126010000000357,-,-,SW-DG132THC-620W,A GRADE
534,2025-12-13,-,-,620 WATT,100296,SW0126010000000355,-,-,SW-DG132THC-620W,A GRADE
535,2025-12-13,-,-,620 WATT,100296,SW1225010000002859,-,-,SW-DG132THC-620W,A GRADE
536,2025-12-13,-,-,620 WATT,100296,SW0126010000000615,-,-,SW-DG132THC-620W,A GRADE
537,2025-12-13,-,-,620 WATT,100296,SW1225010000005515,-,-,SW-DG132THC-620W,A GRADE
538,2025-12-13,-,-,620 WATT,100296,SW0326010000003905,-,-,SW-DG132THC-620W,A GRADE
539,2025-12-13,-,-,620 WATT,100296,SW0126010000000545,-,-,SW-DG132THC-620W,A GRADE
540,2025-12-13,-,-,620 WATT,100296,SW0126010000000528,-,-,SW-DG132THC-620W,A GRADE
541,2026-01-03,-,-,620 WATT,SW12600006-36,SW0126010000006129,-,-,SW-DG132THC-620W,A GRADE
542,2026-01-03,-,-,620 WATT,SW12600006-36,SW0126010000006141,-,-,SW-DG132THC-620W,A GRADE
543,2026-01-03,-,-,620 WATT,SW12600006-36,SW0126010000006137,-,-,SW-DG132THC-620W,A GRADE
544,2026-01-03,-,-,620 WATT,SW12600006-36,SW0126010000006131,-,-,SW-DG132THC-620W,A GRADE
545,2026-01-03,-,-,620 WATT,SW12600006-36,SW0126010000006130,-,-,SW-DG132THC-620W,A GRADE
546,2026-01-03,-,-,620 WATT,SW12600006-36,SW0126010000006106,-,-,SW-DG132THC-620W,A GRADE
547,2026-01-03,-,-,620 WATT,SW12600006-36,SW0126010000006152,-,-,SW-DG132THC-620W,A GRADE
548,2026-01-03,-,-,620 WATT,SW12600006-36,SW0126010000006151,-,-,SW-DG132THC-620W,A GRADE
549,2026-01-03,-,-,620 WATT,SW12600006-36,SW0126010000006157,-,-,SW-DG132THC-620W,A GRADE
550,2026-01-03,-,-,620 WATT,SW12600006-36,SW0126010000006124,-,-,SW-DG132THC-620W,A GRADE
551,2026-01-03,-,-,620 WATT,SW12600006-36,SW0126010000006140,-,-,SW-DG132THC-620W,A GRADE
552,2026-01-03,-,-,620 WATT,SW12600006-36,SW0126010000006154,-,-,SW-DG132THC-620W,A GRADE
553,2026-01-03,-,-,620 WATT,SW12600006-36,SW0126010000006120,-,-,SW-DG132THC-620W,A GRADE
554,2026-01-03,-,-,620 WATT,SW12600006-36,SW0126010000006164,-,-,SW-DG132THC-620W,A GRADE
555,2026-01-03,-,-,620 WATT,SW12600006-36,SW0126010000006147,-,-,SW-DG132THC-620W,A GRADE
556,2026-01-03,-,-,620 WATT,SW12600006-36,SW0126010000006122,-,-,SW-DG132THC-620W,A GRADE
557,2026-01-03,-,-,620 WATT,SW12600006-36,SW0126010000006126,-,-,SW-DG132THC-620W,A GRADE
558,2026-01-03,-,-,620 WATT,SW12600006-36,SW0126010000006163,-,-,SW-DG132THC-620W,A GRADE
559,2026-01-03,-,-,620 WATT,SW12600006-36,SW0126010000006168,-,-,SW-DG132THC-620W,A GRADE
560,2026-01-03,-,-,620 WATT,SW12600006-36,SW0126010000006118,-,-,SW-DG132THC-620W,A GRADE
561,2026-01-03,-,-,620 WATT,SW12600006-36,SW0126010000006189,-,-,SW-DG132THC-620W,A GRADE
562,2026-01-03,-,-,620 WATT,SW12600006-36,SW0126010000006165,-,-,SW-DG132THC-620W,A GRADE
563,2026-01-03,-,-,620 WATT,SW12600006-36,SW0126010000006180,-,-,SW-DG132THC-620W,A GRADE
564,2026-01-03,-,-,620 WATT,SW12600006-36,SW0126010000006175,-,-,SW-DG132THC-620W,A GRADE
565,2026-01-03,-,-,620 WATT,SW12600006-36,SW0126010000006162,-,-,SW-DG132THC-620W,A GRADE
566,2026-01-03,-,-,620 WATT,SW12600006-36,SW0126010000006170,-,-,SW-DG132THC-620W,A GRADE
567,2026-01-03,-,-,620 WATT,SW12600006-36,SW0126010000006172,-,-,SW-DG132THC-620W,A GRADE
568,2026-01-03,-,-,620 WATT,SW12600006-36,SW0126010000006097,-,-,SW-DG132THC-620W,A GRADE
569,2026-01-03,-,-,620 WATT,SW12600006-36,SW0126010000006095,-,-,SW-DG132THC-620W,A GRADE
570,2026-01-03,-,-,620 WATT,SW12600006-36,SW0126010000006072,-,-,SW-DG132THC-620W,A GRADE
571,2026-01-03,-,-,620 WATT,SW12600006-36,SW0126010000006068,-,-,SW-DG132THC-620W,A GRADE
572,2026-01-03,-,-,620 WATT,SW12600006-36,SW0126010000006066,-,-,SW-DG132THC-620W,A GRADE
573,2026-01-03,-,-,620 WATT,SW12600006-36,SW0126010000006063,-,-,SW-DG132THC-620W,A GRADE
574,2026-01-03,-,-,620 WATT,SW12600006-36,SW0126010000006064,-,-,SW-DG132THC-620W,A GRADE
575,2026-01-03,-,-,620 WATT,SW12600006-36,SW0126010000006065,-,-,SW-DG132THC-620W,A GRADE
576,2026-01-03,-,-,620 WATT,SW12600006-36,SW0126010000006090,-,-,SW-DG132THC-620W,A GRADE
577,2026-01-03,-,-,620 WATT,SW12600008-36,SW0126010000006184,-,-,SW-DG132THC-620W,A GRADE
578,2026-01-03,-,-,620 WATT,SW12600008-36,SW0126010000006061,-,-,SW-DG132THC-620W,A GRADE
579,2026-01-03,-,-,620 WATT,SW12600008-36,SW0126010000006080,-,-,SW-DG132THC-620W,A GRADE
580,2026-01-03,-,-,620 WATT,SW12600008-36,SW0126010000006116,-,-,SW-DG132THC-620W,A GRADE
581,2026-01-03,-,-,620 WATT,SW12600008-36,SW0126010000006229,-,-,SW-DG132THC-620W,A GRADE
582,2026-01-03,-,-,620 WATT,SW12600008-36,SW0126010000006193,-,-,SW-DG132THC-620W,A GRADE
583,2026-01-03,-,-,620 WATT,SW12600008-36,SW0126010000006234,-,-,SW-DG132THC-620W,A GRADE
584,2026-01-03,-,-,620 WATT,SW12600008-36,SW0126010000006202,-,-,SW-DG132THC-620W,A GRADE
585,2026-01-03,-,-,620 WATT,SW12600008-36,SW0126010000006206,-,-,SW-DG132THC-620W,A GRADE
586,2026-01-03,-,-,620 WATT,SW12600008-36,SW0126010000006178,-,-,SW-DG132THC-620W,A GRADE
587,2026-01-03,-,-,620 WATT,SW12600008-36,SW0126010000006205,-,-,SW-DG132THC-620W,A GRADE
588,2026-01-03,-,-,620 WATT,SW12600008-36,SW0126010000006243,-,-,SW-DG132THC-620W,A GRADE
589,2026-01-03,-,-,620 WATT,SW12600008-36,SW0126010000006199,-,-,SW-DG132THC-620W,A GRADE
590,2026-01-03,-,-,620 WATT,SW12600008-36,SW0126010000006201,-,-,SW-DG132THC-620W,A GRADE
591,2026-01-03,-,-,620 WATT,SW12600008-36,SW0126010000006213,-,-,SW-DG132THC-620W,A GRADE
592,2026-01-03,-,-,620 WATT,SW12600008-36,SW0126010000006236,-,-,SW-DG132THC-620W,A GRADE
593,2026-01-03,-,-,620 WATT,SW12600008-36,SW0126010000006185,-,-,SW-DG132THC-620W,A GRADE
594,2026-01-03,-,-,620 WATT,SW12600008-36,SW0126010000005906,-,-,SW-DG132THC-620W,A GRADE
595,2026-01-03,-,-,620 WATT,SW12600008-36,SW0126010000006104,-,-,SW-DG132THC-620W,A GRADE
596,2026-01-03,-,-,620 WATT,SW12600008-36,SW0126010000006245,-,-,SW-DG132THC-620W,A GRADE
597,2026-01-03,-,-,620 WATT,SW12600008-36,SW0126010000006183,-,-,SW-DG132THC-620W,A GRADE
598,2026-01-03,-,-,620 WATT,SW12600008-36,SW0126010000006062,-,-,SW-DG132THC-620W,A GRADE
599,2026-01-03,-,-,620 WATT,SW12600008-36,SW0126010000006182,-,-,SW-DG132THC-620W,A GRADE
600,2026-01-03,-,-,620 WATT,SW12600008-36,SW0126010000006219,-,-,SW-DG132THC-620W,A GRADE
601,2026-01-03,-,-,620 WATT,SW12600008-36,SW0126010000006190,-,-,SW-DG132THC-620W,A GRADE
602,2026-01-03,-,-,620 WATT,SW12600008-36,SW0126010000005851,-,-,SW-DG132THC-620W,A GRADE
603,2026-01-03,-,-,620 WATT,SW12600008-36,SW0126010000006211,-,-,SW-DG132THC-620W,A GRADE
604,2026-01-03,-,-,620 WATT,SW12600008-36,SW0126010000006208,-,-,SW-DG132THC-620W,A GRADE
605,2026-01-03,-,-,620 WATT,SW12600008-36,SW0126010000006209,-,-,SW-DG132THC-620W,A GRADE
606,2026-01-03,-,-,620 WATT,SW12600008-36,SW0126010000005955,-,-,SW-DG132THC-620W,A GRADE
607,2026-01-03,-,-,620 WATT,SW12600008-36,SW0126010000006153,-,-,SW-DG132THC-620W,A GRADE
608,2026-01-03,-,-,620 WATT,SW12600008-36,SW0126010000006200,-,-,SW-DG132THC-620W,A GRADE
609,2026-01-03,-,-,620 WATT,SW12600008-36,SW0126010000006228,-,-,SW-DG132THC-620W,A GRADE
610,2026-01-03,-,-,620 WATT,SW12600008-36,SW0126010000006207,-,-,SW-DG132THC-620W,A GRADE
611,2026-01-03,-,-,620 WATT,SW12600008-36,SW0126010000006158,-,-,SW-DG132THC-620W,A GRADE
612,2026-01-03,-,-,620 WATT,SW12600008-36,SW0126010000006004,-,-,SW-DG132THC-620W,A GRADE
613,2026-01-03,-,-,620 WATT,SW12600009-36,SW0126010000006058,-,-,SW-DG132THC-620W,A GRADE
614,2026-01-03,-,-,620 WATT,SW12600009-36,SW0126010000005847,-,-,SW-DG132THC-620W,A GRADE
615,2026-01-03,-,-,620 WATT,SW12600009-36,SW0126010000006156,-,-,SW-DG132THC-620W,A GRADE
616,2026-01-03,-,-,620 WATT,SW12600009-36,SW0126010000005922,-,-,SW-DG132THC-620W,A GRADE
617,2026-01-03,-,-,620 WATT,SW12600009-36,SW0126010000005925,-,-,SW-DG132THC-620W,A GRADE
618,2026-01-03,-,-,620 WATT,SW12600009-36,SW0126010000005871,-,-,SW-DG132THC-620W,A GRADE
619,2026-01-03,-,-,620 WATT,SW12600009-36,SW0126010000005893,-,-,SW-DG132THC-620W,A GRADE
620,2026-01-03,-,-,620 WATT,SW12600009-36,SW0126010000006109,-,-,SW-DG132THC-620W,A GRADE
621,2026-01-03,-,-,620 WATT,SW12600009-36,SW0126010000005834,-,-,SW-DG132THC-620W,A GRADE
622,2026-01-03,-,-,620 WATT,SW12600009-36,SW0126010000006023,-,-,SW-DG132THC-620W,A GRADE
623,2026-01-03,-,-,620 WATT,SW12600009-36,SW0126010000005987,-,-,SW-DG132THC-620W,A GRADE
624,2026-01-03,-,-,620 WATT,SW12600009-36,SW0126010000005917,-,-,SW-DG132THC-620W,A GRADE
625,2026-01-03,-,-,620 WATT,SW12600009-36,SW0126010000005988,-,-,SW-DG132THC-620W,A GRADE
626,2026-01-03,-,-,620 WATT,SW12600009-36,SW0126010000006150,-,-,SW-DG132THC-620W,A GRADE
627,2026-01-03,-,-,620 WATT,SW12600009-36,SW0126010000005867,-,-,SW-DG132THC-620W,A GRADE
628,2026-01-03,-,-,620 WATT,SW12600009-36,SW0126010000006159,-,-,SW-DG132THC-620W,A GRADE
629,2026-01-03,-,-,620 WATT,SW12600009-36,SW0126010000005981,-,-,SW-DG132THC-620W,A GRADE
630,2026-01-03,-,-,620 WATT,SW12600009-36,SW0126010000005782,-,-,SW-DG132THC-620W,A GRADE
631,2026-01-03,-,-,620 WATT,SW12600009-36,SW0126010000005983,-,-,SW-DG132THC-620W,A GRADE
632,2026-01-03,-,-,620 WATT,SW12600009-36,SW0126010000005896,-,-,SW-DG132THC-620W,A GRADE
633,2026-01-03,-,-,620 WATT,SW12600009-36,SW0126010000005878,-,-,SW-DG132THC-620W,A GRADE
634,2026-01-03,-,-,620 WATT,SW12600009-36,SW0126010000005976,-,-,SW-DG132THC-620W,A GRADE
635,2026-01-03,-,-,620 WATT,SW12600009-36,SW0126010000005862,-,-,SW-DG132THC-620W,A GRADE
636,2026-01-03,-,-,620 WATT,SW12600009-36,SW0126010000005918,-,-,SW-DG132THC-620W,A GRADE
637,2026-01-03,-,-,620 WATT,SW12600009-36,SW0126010000005830,-,-,SW-DG132THC-620W,A GRADE
638,2026-01-03,-,-,620 WATT,SW12600009-36,SW0126010000006142,-,-,SW-DG132THC-620W,A GRADE
639,2026-01-03,-,-,620 WATT,SW12600009-36,SW0126010000006148,-,-,SW-DG132THC-620W,A GRADE
640,2026-01-03,-,-,620 WATT,SW12600009-36,SW0126010000005975,-,-,SW-DG132THC-620W,A GRADE
641,2026-01-03,-,-,620 WATT,SW12600009-36,SW0126010000006166,-,-,SW-DG132THC-620W,A GRADE
642,2026-01-03,-,-,620 WATT,SW12600009-36,SW0126010000005914,-,-,SW-DG132THC-620W,A GRADE
643,2026-01-03,-,-,620 WATT,SW12600009-36,SW0126010000005993,-,-,SW-DG132THC-620W,A GRADE
644,2026-01-03,-,-,620 WATT,SW12600009-36,SW0126010000005882,-,-,SW-DG132THC-620W,A GRADE
645,2026-01-03,-,-,620 WATT,SW12600009-36,SW0126010000005833,-,-,SW-DG132THC-620W,A GRADE
646,2026-01-03,-,-,620 WATT,SW12600009-36,SW0126010000006029,-,-,SW-DG132THC-620W,A GRADE
647,2026-01-03,-,-,620 WATT,SW12600009-36,SW0126010000005978,-,-,SW-DG132THC-620W,A GRADE
648,2026-01-03,-,-,620 WATT,SW12600009-36,SW0126010000005996,-,-,SW-DG132THC-620W,A GRADE
649,2026-01-03,-,-,620 WATT,SW12600010-36,SW0126010000006086,-,-,SW-DG132THC-620W,A GRADE
650,2026-01-03,-,-,620 WATT,SW12600010-36,SW0126010000006111,-,-,SW-DG132THC-620W,A GRADE
651,2026-01-03,-,-,620 WATT,SW12600010-36,SW0126010000006179,-,-,SW-DG132THC-620W,A GRADE
652,2026-01-03,-,-,620 WATT,SW12600010-36,SW0126010000006093,-,-,SW-DG132THC-620W,A GRADE
653,2026-01-03,-,-,620 WATT,SW12600010-36,SW0126010000006181,-,-,SW-DG132THC-620W,A GRADE
654,2026-01-03,-,-,620 WATT,SW12600010-36,SW0126010000006191,-,-,SW-DG132THC-620W,A GRADE
655,2026-01-03,-,-,620 WATT,SW12600010-36,SW0126010000006110,-,-,SW-DG132THC-620W,A GRADE
656,2026-01-03,-,-,620 WATT,SW12600010-36,SW0126010000006174,-,-,SW-DG132THC-620W,A GRADE
657,2026-01-03,-,-,620 WATT,SW12600010-36,SW0126010000006194,-,-,SW-DG132THC-620W,A GRADE
658,2026-01-03,-,-,620 WATT,SW12600010-36,SW0126010000006115,-,-,SW-DG132THC-620W,A GRADE
659,2026-01-03,-,-,620 WATT,SW12600010-36,SW0126010000006171,-,-,SW-DG132THC-620W,A GRADE
660,2026-01-03,-,-,620 WATT,SW12600010-36,SW0126010000006074,-,-,SW-DG132THC-620W,A GRADE
661,2026-01-03,-,-,620 WATT,SW12600010-36,SW0126010000006173,-,-,SW-DG132THC-620W,A GRADE
662,2026-01-03,-,-,620 WATT,SW12600010-36,SW0126010000006192,-,-,SW-DG132THC-620W,A GRADE
663,2026-01-03,-,-,620 WATT,SW12600010-36,SW0126010000006132,-,-,SW-DG132THC-620W,A GRADE
664,2026-01-03,-,-,620 WATT,SW12600010-36,SW0126010000006203,-,-,SW-DG132THC-620W,A GRADE
665,2026-01-03,-,-,620 WATT,SW12600010-36,SW0126010000006198,-,-,SW-DG132THC-620W,A GRADE
666,2026-01-03,-,-,620 WATT,SW12600010-36,SW0126010000006187,-,-,SW-DG132THC-620W,A GRADE
667,2026-01-03,-,-,620 WATT,SW12600010-36,SW0126010000006125,-,-,SW-DG132THC-620W,A GRADE
668,2026-01-03,-,-,620 WATT,SW12600010-36,SW0126010000006149,-,-,SW-DG132THC-620W,A GRADE
669,2026-01-03,-,-,620 WATT,SW12600010-36,SW0126010000006145,-,-,SW-DG132THC-620W,A GRADE
670,2026-01-03,-,-,620 WATT,SW12600010-36,SW0126010000005825,-,-,SW-DG132THC-620W,A GRADE
671,2026-01-03,-,-,620 WATT,SW12600010-36,SW0126010000006212,-,-,SW-DG132THC-620W,A GRADE
672,2026-01-03,-,-,620 WATT,SW12600010-36,SW0126010000006186,-,-,SW-DG132THC-620W,A GRADE
673,2026-01-03,-,-,620 WATT,SW12600010-36,SW0126010000006197,-,-,SW-DG132THC-620W,A GRADE
674,2026-01-03,-,-,620 WATT,SW12600010-36,SW0126010000005802,-,-,SW-DG132THC-620W,A GRADE
675,2026-01-03,-,-,620 WATT,SW12600010-36,SW0126010000006169,-,-,SW-DG132THC-620W,A GRADE
676,2026-01-03,-,-,620 WATT,SW12600010-36,SW0126010000006114,-,-,SW-DG132THC-620W,A GRADE
677,2026-01-03,-,-,620 WATT,SW12600010-36,SW0126010000006195,-,-,SW-DG132THC-620W,A GRADE
678,2026-01-03,-,-,620 WATT,SW12600010-36,SW0126010000006099,-,-,SW-DG132THC-620W,A GRADE
679,2026-01-03,-,-,620 WATT,SW12600010-36,SW0126010000006196,-,-,SW-DG132THC-620W,A GRADE
680,2026-01-03,-,-,620 WATT,SW12600010-36,SW0126010000006177,-,-,SW-DG132THC-620W,A GRADE
681,2026-01-03,-,-,620 WATT,SW12600010-36,SW0126010000006113,-,-,SW-DG132THC-620W,A GRADE
682,2026-01-03,-,-,620 WATT,SW12600010-36,SW0126010000006123,-,-,SW-DG132THC-620W,A GRADE
683,2026-01-03,-,-,620 WATT,SW12600010-36,SW0126010000006138,-,-,SW-DG132THC-620W,A GRADE
684,2026-01-03,-,-,620 WATT,SW12600010-36,SW0126010000006161,-,-,SW-DG132THC-620W,A GRADE
685,2026-01-04,-,-,620 WATT,SW12600012-36,SW0126010000006295,-,-,SW-DG132THC-620W,A GRADE
686,2026-01-04,-,-,620 WATT,SW12600012-36,SW0126010000006294,-,-,SW-DG132THC-620W,A GRADE
687,2026-01-04,-,-,620 WATT,SW12600012-36,SW0126010000006285,-,-,SW-DG132THC-620W,A GRADE
688,2026-01-04,-,-,620 WATT,SW12600012-36,SW0126010000006281,-,-,SW-DG132THC-620W,A GRADE
689,2026-01-04,-,-,620 WATT,SW12600012-36,SW0126010000006268,-,-,SW-DG132THC-620W,A GRADE
690,2026-01-04,-,-,620 WATT,SW12600012-36,SW0126010000006260,-,-,SW-DG132THC-620W,A GRADE
691,2026-01-04,-,-,620 WATT,SW12600012-36,SW0126010000006289,-,-,SW-DG132THC-620W,A GRADE
692,2026-01-04,-,-,620 WATT,SW12600012-36,SW0126010000006279,-,-,SW-DG132THC-620W,A GRADE
693,2026-01-04,-,-,620 WATT,SW12600012-36,SW0126010000006237,-,-,SW-DG132THC-620W,A GRADE
694,2026-01-04,-,-,620 WATT,SW12600012-36,SW0126010000006275,-,-,SW-DG132THC-620W,A GRADE
695,2026-01-04,-,-,620 WATT,SW12600012-36,SW0126010000006253,-,-,SW-DG132THC-620W,A GRADE
696,2026-01-04,-,-,620 WATT,SW12600012-36,SW0126010000006278,-,-,SW-DG132THC-620W,A GRADE
697,2026-01-04,-,-,620 WATT,SW12600012-36,SW0126010000006266,-,-,SW-DG132THC-620W,A GRADE
698,2026-01-04,-,-,620 WATT,SW12600012-36,SW0126010000006292,-,-,SW-DG132THC-620W,A GRADE
699,2026-01-04,-,-,620 WATT,SW12600012-36,SW0126010000006298,-,-,SW-DG132THC-620W,A GRADE
700,2026-01-04,-,-,620 WATT,SW12600012-36,SW0126010000006305,-,-,SW-DG132THC-620W,A GRADE
701,2026-01-04,-,-,620 WATT,SW12600012-36,SW0126010000005682,-,-,SW-DG132THC-620W,A GRADE
702,2026-01-04,-,-,620 WATT,SW12600012-36,SW0126010000005450,-,-,SW-DG132THC-620W,A GRADE
703,2026-01-04,-,-,620 WATT,SW12600012-36,SW0126010000005082,-,-,SW-DG132THC-620W,A GRADE
704,2026-01-04,-,-,620 WATT,SW12600012-36,SW0126010000006241,-,-,SW-DG132THC-620W,A GRADE
705,2026-01-04,-,-,620 WATT,SW12600012-36,SW0126010000006242,-,-,SW-DG132THC-620W,A GRADE
706,2026-01-04,-,-,620 WATT,SW12600012-36,SW0126010000006251,-,-,SW-DG132THC-620W,A GRADE
707,2026-01-04,-,-,620 WATT,SW12600012-36,SW0126010000006248,-,-,SW-DG132THC-620W,A GRADE
708,2026-01-04,-,-,620 WATT,SW12600012-36,SW0126010000006239,-,-,SW-DG132THC-620W,A GRADE
709,2026-01-04,-,-,620 WATT,SW12600012-36,SW0126010000006254,-,-,SW-DG132THC-620W,A GRADE
710,2026-01-04,-,-,620 WATT,SW12600012-36,SW0126010000006256,-,-,SW-DG132THC-620W,A GRADE
711,2026-01-04,-,-,620 WATT,SW12600012-36,SW0126010000006244,-,-,SW-DG132THC-620W,A GRADE
712,2026-01-04,-,-,620 WATT,SW12600012-36,SW0126010000005900,-,-,SW-DG132THC-620W,A GRADE
713,2026-01-04,-,-,620 WATT,SW12600012-36,SW0126010000005875,-,-,SW-DG132THC-620W,A GRADE
714,2026-01-04,-,-,620 WATT,SW12600012-36,SW0126010000006313,-,-,SW-DG132THC-620W,A GRADE
715,2026-01-04,-,-,620 WATT,SW12600012-36,SW0126010000006328,-,-,SW-DG132THC-620W,A GRADE
716,2026-01-04,-,-,620 WATT,SW12600012-36,SW0126010000005876,-,-,SW-DG132THC-620W,A GRADE
717,2026-01-04,-,-,620 WATT,SW12600012-36,SW0126010000005872,-,-,SW-DG132THC-620W,A GRADE
718,2026-01-04,-,-,620 WATT,SW12600012-36,SW0126010000005881,-,-,SW-DG132THC-620W,A GRADE
719,2026-01-04,-,-,620 WATT,SW12600012-36,SW0126010000005912,-,-,SW-DG132THC-620W,A GRADE
720,2026-01-04,-,-,620 WATT,SW12600012-36,SW0126010000005910,-,-,SW-DG132THC-620W,A GRADE
